,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Esprit omniprésent,Omnipresent Spirit,6,28,0.21,21%,18.0,3.86,108,2,9.0,1.93,6.0,1.29
Enchaînement Éclair,Unstoppable Lightning,6,28,0.21,21%,18.0,3.86,108,1,18.0,3.86,9.0,1.93
Être de Lumière,Being of Light,6,28,0.21,21%,18.0,3.86,108,1,18.0,3.86,9.0,1.93
Parchemin Secret,Secret Scroll,6,28,0.21,21%,18.0,3.86,108,2,9.0,1.93,6.0,1.29
Marteleur précis,Precise Hammer,6,28,0.21,21%,18.0,3.86,108,1,18.0,3.86,9.0,1.93
Masse Colossale,Colossal Mace,8,28,0.29,29%,13.0,3.71,104,0,Gratuit,Gratuit,13.0,3.71
Ascension Divine,Divine Ascent,4,28,0.14,14%,25.0,3.57,100,3,8.33,1.19,6.25,0.89
Astéroïde Fatal,Final Asteroid,1,28,0.04,4%,100.0,3.57,100,0,Gratuit,Gratuit,100.0,3.57
Armure d'Immortel,Immortal Breastplate,6,28,0.21,21%,15.67,3.36,94,1,15.67,3.36,7.83,1.68
Totem du Gardien,Guardian Totem,28,28,1.0,100%,3.29,3.29,92,3,1.1,1.1,0.82,0.82
Épé Sainte,Holy Sword,9,28,0.32,32%,10.0,3.21,90,0,Gratuit,Gratuit,10.0,3.21
Triple Météore,Trimeteor,3,28,0.11,11%,30.0,3.21,90,0,Gratuit,Gratuit,30.0,3.21
Mental d'Acier,Steel Aura,5,28,0.18,18%,18.0,3.21,90,2,9.0,1.6,6.0,1.07
Aveuglement,Incapacitor,17,28,0.61,61%,4.76,2.89,81,3,1.59,0.96,1.19,0.72
Pillard Féroce,Savage Looter,4,28,0.14,14%,20.0,2.86,80,1,20.0,2.86,10.0,1.43
Aura Légendaire,Legend Aura,2,28,0.07,7%,40.0,2.86,80,3,13.33,0.95,10.0,0.71
Couronne du Roi Nain,Crown of the Dwarf King,6,28,0.21,21%,13.0,2.79,78,0,Gratuit,Gratuit,13.0,2.79
Chasseresse d'Âmes,Huntress of Souls,4,28,0.14,14%,19.0,2.71,76,1,19.0,2.71,9.5,1.35
Coup de Mort,Death Helper,6,28,0.21,21%,12.0,2.57,72,1,12.0,2.57,6.0,1.28
Pluie de Météorites,Meteorites,1,28,0.04,4%,70.0,2.5,70,0,Gratuit,Gratuit,70.0,2.5
Tombeau Rocheux,Rock Tomb,7,28,0.25,25%,10.0,2.5,70,1,10.0,2.5,5.0,1.25
Griffes Démoniaques,Demon Claws,4,28,0.14,14%,17.0,2.43,68,1,17.0,2.43,8.5,1.22
Force Divine,Divine Impetu,5,28,0.18,18%,12.6,2.25,63,0,Gratuit,Gratuit,12.6,2.25
Le Marionnettiste,The Puppeteer,2,28,0.07,7%,20.0,1.43,40,2,10.0,0.71,6.67,0.48
Griffes Sauvages,Wild Claw,23,28,0.82,82%,1.61,1.32,37,3,0.54,0.44,0.4,0.33
Masse de Siège,Siege Mace,2,28,0.07,7%,16.0,1.14,32,0,Gratuit,Gratuit,16.0,1.14
Soif de Sang,Thirsty Dagger,2,28,0.07,7%,15.0,1.07,30,0,Gratuit,Gratuit,15.0,1.07
Amulette Omnisciente,Omnipresent Amulet,2,28,0.07,7%,13.0,0.93,26,0,Gratuit,Gratuit,13.0,0.93
Faux Assoiffées,Thirsty Scythes,1,28,0.04,4%,25.0,0.89,25,3,8.33,0.3,6.25,0.22
Désintégrateur Magnétique,Magnetic Disintegrator,2,28,0.07,7%,11.0,0.79,22,0,Gratuit,Gratuit,11.0,0.79
Esprit Guerrier,Spirit of the Warrior,1,28,0.04,4%,16.0,0.57,16,1,16.0,0.57,8.0,0.28
