,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Armure d'Immortel,Immortal Breastplate,7,25,0.28,28%,15.71,4.4,110,1,15.71,4.4,7.86,2.2
Le Marionnettiste,The Puppeteer,5,25,0.2,20%,20.0,4.0,100,2,10.0,2.0,6.67,1.33
Triple Météore,Trimeteor,3,25,0.12,12%,30.0,3.6,90,0,Gratuit,Gratuit,30.0,3.6
Totem du Gardien,Guardian Totem,20,25,0.8,80%,4.45,3.56,89,3,1.48,1.19,1.11,0.89
Aura Légendaire,Legend Aura,2,25,0.08,8%,40.0,3.2,80,3,13.33,1.07,10.0,0.8
Tombeau Rocheux,Rock Tomb,8,25,0.32,32%,10.0,3.2,80,1,10.0,3.2,5.0,1.6
Désintégrateur Magnétique,Magnetic Disintegrator,7,25,0.28,28%,11.0,3.08,77,0,Gratuit,Gratuit,11.0,3.08
Épé Sainte,Holy Sword,7,25,0.28,28%,10.0,2.8,70,0,Gratuit,Gratuit,10.0,2.8
Chasseur d'Âmes,Soul Hunter,3,25,0.12,12%,20.0,2.4,60,1,20.0,2.4,10.0,1.2
Soif de Sang,Thirsty Dagger,4,25,0.16,16%,15.0,2.4,60,0,Gratuit,Gratuit,15.0,2.4
Chasseresse d'Âmes,Huntress of Souls,3,25,0.12,12%,19.0,2.28,57,1,19.0,2.28,9.5,1.14
Couronne du Roi Nain,Crown of the Dwarf King,4,25,0.16,16%,13.0,2.08,52,0,Gratuit,Gratuit,13.0,2.08
Griffes Démoniaques,Demon Claws,3,25,0.12,12%,17.0,2.04,51,1,17.0,2.04,8.5,1.02
Masse Colossale,Colossal Mace,4,25,0.16,16%,12.0,1.92,48,0,Gratuit,Gratuit,12.0,1.92
Force Divine,Divine Impetu,3,25,0.12,12%,15.0,1.8,45,0,Gratuit,Gratuit,15.0,1.8
Pillard Féroce,Savage Looter,2,25,0.08,8%,20.0,1.6,40,1,20.0,1.6,10.0,0.8
Assistance Divine,Sacred Help,2,25,0.08,8%,20.0,1.6,40,2,10.0,0.8,6.67,0.53
Œil de Lynx,Hawk's Eye,4,25,0.16,16%,9.0,1.44,36,0,Gratuit,Gratuit,9.0,1.44
Griffes Sauvages,Wild Claw,13,25,0.52,52%,1.92,1.0,25,3,0.64,0.33,0.48,0.25
Bâton de Conquête,Conquering Staff,1,25,0.04,4%,24.0,0.96,24,2,12.0,0.48,8.0,0.32
Décharge Élémentaire,Elemental Discharge,1,25,0.04,4%,18.0,0.72,18,1,18.0,0.72,9.0,0.36
Masse de Siège,Siege Mace,1,25,0.04,4%,16.0,0.64,16,0,Gratuit,Gratuit,16.0,0.64
Amulette Omnisciente,Omnipresent Amulet,1,25,0.04,4%,15.0,0.6,15,0,Gratuit,Gratuit,15.0,0.6
