,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Marteau Collecteur,Collecting Hammer,76,202,0.38,38%,12.21,4.59,928,2,6.11,2.29,4.07,1.53
Explosion Arcanique,Arcane Explosive,67,202,0.33,33%,12.0,3.98,804,1,12.0,3.98,6.0,1.99
Parchemin Secret,Secret Scroll,44,202,0.22,22%,18.0,3.92,792,2,9.0,1.96,6.0,1.31
Danse Macabre,Dance of Death,97,202,0.48,48%,8.0,3.84,776,1,8.0,3.84,4.0,1.92
Enchaînement Éclair,Unstoppable Lightning,41,202,0.2,20%,18.0,3.65,738,1,18.0,3.65,9.0,1.82
Sabre Versatile,Versatil Saber,67,202,0.33,33%,11.0,3.65,737,1,11.0,3.65,5.5,1.82
Coup de Mort,Death Helper,58,202,0.29,29%,12.33,3.54,715,1,12.33,3.54,6.17,1.77
Totem du Gardien,Guardian Totem,152,202,0.75,75%,4.49,3.38,683,3,1.5,1.13,1.12,0.84
Armure d'Immortel,Immortal Breastplate,44,202,0.22,22%,15.32,3.34,674,1,15.32,3.34,7.66,1.67
Tombeau Rocheux,Rock Tomb,58,202,0.29,29%,10.0,2.87,580,1,10.0,2.87,5.0,1.44
Chasseresse d'Âmes,Huntress of Souls,27,202,0.13,13%,19.0,2.54,513,1,19.0,2.54,9.5,1.27
Chasseur d'Âmes,Soul Hunter,26,202,0.13,13%,18.65,2.4,485,1,18.65,2.4,9.32,1.2
Assistance Divine,Sacred Help,24,202,0.12,12%,20.0,2.38,480,2,10.0,1.19,6.67,0.79
Aura Légendaire,Legend Aura,12,202,0.06,6%,40.0,2.38,480,3,13.33,0.79,10.0,0.59
Désintégrateur Magnétique,Magnetic Disintegrator,43,202,0.21,21%,11.0,2.34,473,0,Gratuit,Gratuit,11.0,2.34
Griffes Démoniaques,Demon Claws,27,202,0.13,13%,17.0,2.27,459,1,17.0,2.27,8.5,1.14
Marteleur précis,Precise Hammer,25,202,0.12,12%,18.0,2.23,450,1,18.0,2.23,9.0,1.11
Triple Météore,Trimeteor,15,202,0.07,7%,30.0,2.23,450,0,Gratuit,Gratuit,30.0,2.23
Soif de Sang,Thirsty Dagger,28,202,0.14,14%,15.0,2.08,420,0,Gratuit,Gratuit,15.0,2.08
Esprit omniprésent,Omnipresent Spirit,23,202,0.11,11%,18.0,2.05,414,2,9.0,1.02,6.0,0.68
Force Divine,Divine Impetu,29,202,0.14,14%,14.17,2.03,411,0,Gratuit,Gratuit,14.17,2.03
Épé Sainte,Holy Sword,40,202,0.2,20%,10.0,1.98,400,0,Gratuit,Gratuit,10.0,1.98
Le Marionnettiste,The Puppeteer,16,202,0.08,8%,20.0,1.58,320,2,10.0,0.79,6.67,0.53
Couronne du Roi Nain,Crown of the Dwarf King,23,202,0.11,11%,13.0,1.48,299,0,Gratuit,Gratuit,13.0,1.48
Œil de Lynx,Hawk's Eye,32,202,0.16,16%,9.0,1.43,288,0,Gratuit,Gratuit,9.0,1.43
Pillard Féroce,Savage Looter,12,202,0.06,6%,20.0,1.19,240,1,20.0,1.19,10.0,0.59
Griffes Sauvages,Wild Claw,106,202,0.52,52%,2.02,1.06,214,3,0.67,0.35,0.51,0.27
Masse Colossale,Colossal Mace,12,202,0.06,6%,13.0,0.77,156,0,Gratuit,Gratuit,13.0,0.77
Esprit Guerrier,Spirit of the Warrior,9,202,0.04,4%,16.0,0.71,144,1,16.0,0.71,8.0,0.35
Bâton de Conquête,Conquering Staff,6,202,0.03,3%,24.0,0.71,144,2,12.0,0.35,8.0,0.24
Pluie de Météorites,Meteorites,2,202,0.01,1%,70.0,0.69,140,0,Gratuit,Gratuit,70.0,0.69
Mental d'Acier,Steel Aura,7,202,0.03,3%,18.0,0.62,126,2,9.0,0.31,6.0,0.21
Masse de Siège,Siege Mace,7,202,0.03,3%,16.0,0.55,112,0,Gratuit,Gratuit,16.0,0.55
Être de Lumière,Being of Light,6,202,0.03,3%,18.0,0.53,108,1,18.0,0.53,9.0,0.27
Amulette Omnisciente,Omnipresent Amulet,7,202,0.03,3%,13.29,0.46,93,0,Gratuit,Gratuit,13.29,0.46
Décharge Élémentaire,Elemental Discharge,3,202,0.01,1%,18.0,0.27,54,1,18.0,0.27,9.0,0.14
Bâton du Conquérant,Staff of Conquered Worlds,3,202,0.01,1%,11.0,0.16,33,0,Gratuit,Gratuit,11.0,0.16
